Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","682","Arabie saoudite","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","24.48427","E","Valeur estimée",""
"MK","Indicateurs macro","682","Arabie saoudite","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","25.606221","E","Valeur estimée",""
"MK","Indicateurs macro","682","Arabie saoudite","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","0.702196","E","Valeur estimée",""
"MK","Indicateurs macro","682","Arabie saoudite","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.528473","E","Valeur estimée",""
"MK","Indicateurs macro","682","Arabie saoudite","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.625057","E","Valeur estimée",""
"MK","Indicateurs macro","682","Arabie saoudite","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.528473","E","Valeur estimée",""
"MK","Indicateurs macro","682","Arabie saoudite","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","2.625057","E","Valeur estimée",""
"MK","Indicateurs macro","682","Arabie saoudite","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.498407","E","Valeur estimée",""
"MK","Indicateurs macro","682","Arabie saoudite","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","12.892167","E","Valeur estimée",""
"MK","Indicateurs macro","682","Arabie saoudite","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","13.139505","E","Valeur estimée",""
"MK","Indicateurs macro","682","Arabie saoudite","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","12.892167","E","Valeur estimée",""
"MK","Indicateurs macro","682","Arabie saoudite","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","13.139505","E","Valeur estimée",""
"MK","Indicateurs macro","682","Arabie saoudite","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","1.296979","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","2.818503","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","15.162199","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","16.515419","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","15.162199","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","16.515419","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","13.380574","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","5.231622","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","5.048413","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","5.231622","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","5.048413","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","3.445065","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","12.835168","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","13.639169","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","12.835168","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","13.639169","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","2.57407","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","4.007861","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6187","Part du PIB US$, aux prix de 2015","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","4.258915","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6157","Part du PIB en devise locale","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","4.007861","E","Valeur estimée",""
"MK","Indicateurs macro","032","Argentine","6186","Part du PIB en devise locale, aux prix de 2015","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","4.258915","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","7.529228","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","17.648376","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","18.600482","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","17.648376","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","18.600482","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","9.6954","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","14.99426","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","14.41597","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","14.99426","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","14.41597","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","-5.12545","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","10.631126","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","10.616655","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","10.631126","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","10.616655","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","11.78204","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6103","Part du PIB US $","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","6.873487","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6187","Part du PIB US$, aux prix de 2015","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","6.864131","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6157","Part du PIB en devise locale","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","6.873487","E","Valeur estimée",""
"MK","Indicateurs macro","051","Arménie","6186","Part du PIB en devise locale, aux prix de 2015","22076","Valeur ajoutée (Fabrication de produits alimentaires, boissons et de produits à base de tabac)","2017","2017","%","6.864131","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","2.564053","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","19.187058","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","20.485098","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","19.187058","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6186","Part du PIB en devise locale, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","20.485098","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6182","Croissance annuelle US $, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","4.898367","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6103","Part du PIB US $","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.023846","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6187","Part du PIB US$, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.024127","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6157","Part du PIB en devise locale","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.023846","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6186","Part du PIB en devise locale, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","0.024127","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6182","Croissance annuelle US $, aux prix de 2015","22016","Valeur ajoutée (agriculture, sylviculture et pêche)","2017","2017","%","34.740224","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6103","Part du PIB US $","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","3.733752","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6187","Part du PIB US$, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","3.77776","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6157","Part du PIB en devise locale","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","3.733752","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6186","Part du PIB en devise locale, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","3.77776","E","Valeur estimée",""
"MK","Indicateurs macro","533","Aruba","6182","Croissance annuelle US $, aux prix de 2015","22075","Valeur ajoutée (Industrie manufacturière)","2017","2017","%","6.010016","E","Valeur estimée",""
"MK","Indicateurs macro","036","Australie","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","2.949286","E","Valeur estimée",""
"MK","Indicateurs macro","036","Australie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","24.346518","E","Valeur estimée",""
"MK","Indicateurs macro","036","Australie","6187","Part du PIB US$, aux prix de 2015","22015","Formation brute de capital fixe","2017","2017","%","25.214665","E","Valeur estimée",""
"MK","Indicateurs macro","036","Australie","6157","Part du PIB en devise locale","22015","Formation brute de capital fixe","2017","2017","%","24.346518","E","Valeur estimée",""
